installment_id,disbursement_id,installment_number,due_date,due_amount,paid_at,paid_amount
INST_0003402,DISB_000288,9,2025-10-13,9469.72,,
INST_0003403,DISB_000289,1,2025-08-27,170313.75,2025-08-25,170313.75
INST_0003404,DISB_000289,2,2025-09-26,170313.75,2025-09-21,170313.75
INST_0003405,DISB_000289,3,2025-10-26,170313.75,2025-10-21,170313.75
INST_0003406,DISB_000289,4,2025-11-25,170313.75,2025-11-25,170313.75
INST_0003407,DISB_000289,5,2025-12-25,170313.75,2025-12-22,170313.75
INST_0003408,DISB_000289,6,2026-01-24,170313.75,,
INST_0003409,DISB_000290,1,2025-12-30,61610.0,2025-12-27,61610.0
INST_0003410,DISB_000290,2,2026-01-29,61610.0,,
INST_0003411,DISB_000290,3,2026-02-28,61610.0,,
INST_0003412,DISB_000291,1,2025-04-06,90840.0,2025-04-22,90840.0
INST_0003413,DISB_000291,2,2025-05-06,90840.0,2025-05-05,90840.0
INST_0003414,DISB_000291,3,2025-06-05,90840.0,2025-06-02,90840.0
INST_0003415,DISB_000292,1,2025-02-15,48944.44,2025-02-14,48944.44
INST_0003416,DISB_000292,2,2025-03-17,48944.44,2025-03-22,48944.44
INST_0003417,DISB_000292,3,2025-04-16,48944.44,2025-04-14,48944.44
INST_0003418,DISB_000292,4,2025-05-16,48944.44,2025-05-13,48944.44
INST_0003419,DISB_000292,5,2025-06-15,48944.44,2025-06-10,48944.44
INST_0003420,DISB_000292,6,2025-07-15,48944.44,2025-07-10,48944.44
INST_0003421,DISB_000292,7,2025-08-14,48944.44,2025-08-11,48944.44
INST_0003422,DISB_000292,8,2025-09-13,48944.44,2025-09-11,48944.44
INST_0003423,DISB_000292,9,2025-10-13,48944.44,2025-10-13,48944.44
INST_0003424,DISB_000292,10,2025-11-12,48944.44,2025-11-08,48944.44
INST_0003425,DISB_000292,11,2025-12-12,48944.44,2025-12-12,48944.44
INST_0003426,DISB_000292,12,2026-01-11,48944.44,2026-01-07,48944.44
INST_0003427,DISB_000292,13,2026-02-10,48944.44,,
INST_0003428,DISB_000292,14,2026-03-12,48944.44,,
INST_0003429,DISB_000292,15,2026-04-11,48944.44,,
INST_0003430,DISB_000292,16,2026-05-11,48944.44,,
INST_0003431,DISB_000292,17,2026-06-10,48944.44,,
INST_0003432,DISB_000292,18,2026-07-10,48944.44,,
INST_0003433,DISB_000293,1,2026-01-30,34323.75,,
INST_0003434,DISB_000293,2,2026-03-01,34323.75,,
INST_0003435,DISB_000293,3,2026-03-31,34323.75,,
INST_0003436,DISB_000293,4,2026-04-30,34323.75,,
INST_0003437,DISB_000293,5,2026-05-30,34323.75,,
INST_0003438,DISB_000293,6,2026-06-29,34323.75,,
INST_0003439,DISB_000293,7,2026-07-29,34323.75,,
INST_0003440,DISB_000293,8,2026-08-28,34323.75,,
INST_0003441,DISB_000293,9,2026-09-27,34323.75,,
INST_0003442,DISB_000293,10,2026-10-27,34323.75,,
INST_0003443,DISB_000293,11,2026-11-26,34323.75,,
INST_0003444,DISB_000293,12,2026-12-26,34323.75,,
INST_0003445,DISB_000294,1,2025-04-16,26795.0,2025-04-11,26795.0
INST_0003446,DISB_000294,2,2025-05-16,26795.0,2025-05-16,26795.0
INST_0003447,DISB_000294,3,2025-06-15,26795.0,2025-06-11,26795.0
INST_0003448,DISB_000294,4,2025-07-15,26795.0,2025-07-15,26795.0
INST_0003449,DISB_000294,5,2025-08-14,26795.0,2025-09-05,26795.0
INST_0003450,DISB_000294,6,2025-09-13,26795.0,2025-09-16,26795.0
INST_0003451,DISB_000294,7,2025-10-13,26795.0,2025-10-11,26795.0
INST_0003452,DISB_000294,8,2025-11-12,26795.0,2025-11-09,26795.0
INST_0003453,DISB_000294,9,2025-12-12,26795.0,2025-12-11,26795.0
INST_0003454,DISB_000294,10,2026-01-11,26795.0,2026-02-12,26795.0
INST_0003455,DISB_000294,11,2026-02-10,26795.0,,
INST_0003456,DISB_000294,12,2026-03-12,26795.0,,
INST_0003457,DISB_000295,1,2026-01-30,77115.0,,
INST_0003458,DISB_000295,2,2026-03-01,77115.0,,
INST_0003459,DISB_000295,3,2026-03-31,77115.0,,
INST_0003460,DISB_000295,4,2026-04-30,77115.0,,
INST_0003461,DISB_000295,5,2026-05-30,77115.0,,
INST_0003462,DISB_000295,6,2026-06-29,77115.0,,
INST_0003463,DISB_000295,7,2026-07-29,77115.0,,
INST_0003464,DISB_000295,8,2026-08-28,77115.0,,
INST_0003465,DISB_000295,9,2026-09-27,77115.0,,
INST_0003466,DISB_000295,10,2026-10-27,77115.0,,
INST_0003467,DISB_000295,11,2026-11-26,77115.0,,
INST_0003468,DISB_000295,12,2026-12-26,77115.0,,
INST_0003469,DISB_000296,1,2025-06-05,28468.0,2025-06-04,28468.0
INST_0003470,DISB_000296,2,2025-07-05,28468.0,2025-07-05,28468.0
INST_0003471,DISB_000296,3,2025-08-04,28468.0,,
INST_0003472,DISB_000296,4,2025-09-03,28468.0,2025-08-30,28468.0
INST_0003473,DISB_000296,5,2025-10-03,28468.0,2025-10-19,28468.0
INST_0003474,DISB_000296,6,2025-11-02,28468.0,2025-12-04,28468.0
INST_0003475,DISB_000296,7,2025-12-02,28468.0,2025-12-30,28468.0
INST_0003476,DISB_000296,8,2026-01-01,28468.0,2025-12-27,28468.0
INST_0003477,DISB_000296,9,2026-01-31,28468.0,,
INST_0003478,DISB_000296,10,2026-03-02,28468.0,,
INST_0003479,DISB_000296,11,2026-04-01,28468.0,,
INST_0003480,DISB_000296,12,2026-05-01,28468.0,,
INST_0003481,DISB_000296,13,2026-05-31,28468.0,,
INST_0003482,DISB_000296,14,2026-06-30,28468.0,,
INST_0003483,DISB_000296,15,2026-07-30,28468.0,,
INST_0003484,DISB_000296,16,2026-08-29,28468.0,,
INST_0003485,DISB_000296,17,2026-09-28,28468.0,,
INST_0003486,DISB_000296,18,2026-10-28,28468.0,,
INST_0003487,DISB_000296,19,2026-11-27,28468.0,,
INST_0003488,DISB_000296,20,2026-12-27,28468.0,,
INST_0003489,DISB_000296,21,2027-01-26,28468.0,,
INST_0003490,DISB_000296,22,2027-02-25,28468.0,,
INST_0003491,DISB_000296,23,2027-03-27,28468.0,,
INST_0003492,DISB_000296,24,2027-04-26,28468.0,,
INST_0003493,DISB_000297,1,2025-12-24,21881.67,2025-12-22,21881.67
INST_0003494,DISB_000297,2,2026-01-23,21881.67,,
INST_0003495,DISB_000297,3,2026-02-22,21881.67,,
INST_0003496,DISB_000297,4,2026-03-24,21881.67,,
INST_0003497,DISB_000297,5,2026-04-23,21881.67,,
INST_0003498,DISB_000297,6,2026-05-23,21881.67,,
INST_0003499,DISB_000297,7,2026-06-22,21881.67,,
INST_0003500,DISB_000297,8,2026-07-22,21881.67,,
INST_0003501,DISB_000297,9,2026-08-21,21881.67,,
INST_0003502,DISB_000297,10,2026-09-20,21881.67,,
INST_0003503,DISB_000297,11,2026-10-20,21881.67,,
INST_0003504,DISB_000297,12,2026-11-19,21881.67,,
INST_0003505,DISB_000297,13,2026-12-19,21881.67,,
INST_0003506,DISB_000297,14,2027-01-18,21881.67,,
INST_0003507,DISB_000297,15,2027-02-17,21881.67,,
INST_0003508,DISB_000297,16,2027-03-19,21881.67,,
INST_0003509,DISB_000297,17,2027-04-18,21881.67,,
INST_0003510,DISB_000297,18,2027-05-18,21881.67,,
INST_0003511,DISB_000297,19,2027-06-17,21881.67,,
INST_0003512,DISB_000297,20,2027-07-17,21881.67,,
INST_0003513,DISB_000297,21,2027-08-16,21881.67,,
INST_0003514,DISB_000297,22,2027-09-15,21881.67,,
INST_0003515,DISB_000297,23,2027-10-15,21881.67,,
INST_0003516,DISB_000297,24,2027-11-14,21881.67,,
INST_0003517,DISB_000298,1,2025-06-18,20063.0,2025-07-06,20063.0
INST_0003518,DISB_000298,2,2025-07-18,20063.0,,
INST_0003519,DISB_000298,3,2025-08-17,20063.0,2025-08-15,20063.0
INST_0003520,DISB_000298,4,2025-09-16,20063.0,2025-09-14,20063.0
INST_0003521,DISB_000298,5,2025-10-16,20063.0,,
INST_0003522,DISB_000298,6,2025-11-15,20063.0,2025-11-15,20063.0
INST_0003523,DISB_000298,7,2025-12-15,20063.0,2025-12-12,20063.0
INST_0003524,DISB_000298,8,2026-01-14,20063.0,2026-01-11,20063.0
INST_0003525,DISB_000298,9,2026-02-13,20063.0,,
INST_0003526,DISB_000298,10,2026-03-15,20063.0,,
INST_0003527,DISB_000298,11,2026-04-14,20063.0,,
INST_0003528,DISB_000298,12,2026-05-14,20063.0,,
INST_0003529,DISB_000299,1,2026-01-02,8224.33,2025-12-30,8224.33
INST_0003530,DISB_000299,2,2026-02-01,8224.33,,
INST_0003531,DISB_000299,3,2026-03-03,8224.33,,
INST_0003532,DISB_000299,4,2026-04-02,8224.33,,
INST_0003533,DISB_000299,5,2026-05-02,8224.33,,
INST_0003534,DISB_000299,6,2026-06-01,8224.33,,
INST_0003535,DISB_000300,1,2026-01-30,85398.33,,
INST_0003536,DISB_000300,2,2026-03-01,85398.33,,
INST_0003537,DISB_000300,3,2026-03-31,85398.33,,
INST_0003538,DISB_000301,1,2025-08-22,8266.81,2025-08-22,8266.81
INST_0003539,DISB_000301,2,2025-09-21,8266.81,,
INST_0003540,DISB_000301,3,2025-10-21,8266.81,2025-11-22,8266.81
INST_0003541,DISB_000301,4,2025-11-20,8266.81,2025-11-16,8266.81
INST_0003542,DISB_000301,5,2025-12-20,8266.81,2025-12-16,8266.81
INST_0003543,DISB_000301,6,2026-01-19,8266.81,,
INST_0003544,DISB_000301,7,2026-02-18,8266.81,,
INST_0003545,DISB_000301,8,2026-03-20,8266.81,,
INST_0003546,DISB_000301,9,2026-04-19,8266.81,,
INST_0003547,DISB_000302,1,2025-07-19,88901.39,2025-08-13,88901.39
INST_0003548,DISB_000302,2,2025-08-18,88901.39,2025-08-18,88901.39
INST_0003549,DISB_000302,3,2025-09-17,88901.39,2025-09-12,88901.39
INST_0003550,DISB_000302,4,2025-10-17,88901.39,,
INST_0003551,DISB_000302,5,2025-11-16,88901.39,2025-11-16,88901.39
INST_0003552,DISB_000302,6,2025-12-16,88901.39,,
INST_0003553,DISB_000302,7,2026-01-15,88901.39,2026-01-11,88901.39
INST_0003554,DISB_000302,8,2026-02-14,88901.39,,
INST_0003555,DISB_000302,9,2026-03-16,88901.39,,
INST_0003556,DISB_000303,1,2025-04-29,32970.0,2025-04-25,32970.0
INST_0003557,DISB_000303,2,2025-05-29,32970.0,2025-05-26,32970.0
INST_0003558,DISB_000303,3,2025-06-28,32970.0,2025-06-28,32970.0
INST_0003559,DISB_000303,4,2025-07-28,32970.0,2025-07-25,32970.0
INST_0003560,DISB_000303,5,2025-08-27,32970.0,2025-10-03,32970.0
INST_0003561,DISB_000303,6,2025-09-26,32970.0,2025-09-29,32970.0
INST_0003562,DISB_000304,1,2025-10-28,67908.0,,
INST_0003563,DISB_000304,2,2025-11-27,67908.0,2025-12-25,67908.0
INST_0003564,DISB_000304,3,2025-12-27,67908.0,2025-12-27,67908.0
INST_0003565,DISB_000305,1,2025-12-01,21522.08,2025-11-30,21522.08
INST_0003566,DISB_000305,2,2025-12-31,21522.08,2025-12-29,21522.08
INST_0003567,DISB_000305,3,2026-01-30,21522.08,,
INST_0003568,DISB_000306,1,2025-09-03,67010.0,2025-08-31,67010.0
INST_0003569,DISB_000306,2,2025-10-03,67010.0,2025-11-02,67010.0
INST_0003570,DISB_000306,3,2025-11-02,67010.0,2025-11-19,67010.0
INST_0003571,DISB_000306,4,2025-12-02,67010.0,2025-11-27,67010.0
INST_0003572,DISB_000306,5,2026-01-01,67010.0,2025-12-31,67010.0
INST_0003573,DISB_000306,6,2026-01-31,67010.0,,
INST_0003574,DISB_000306,7,2026-03-02,67010.0,,
INST_0003575,DISB_000306,8,2026-04-01,67010.0,,
INST_0003576,DISB_000306,9,2026-05-01,67010.0,,
INST_0003577,DISB_000306,10,2026-05-31,67010.0,,
INST_0003578,DISB_000306,11,2026-06-30,67010.0,,
INST_0003579,DISB_000306,12,2026-07-30,67010.0,,
INST_0003580,DISB_000307,1,2025-05-27,41580.0,2025-05-27,41580.0
INST_0003581,DISB_000307,2,2025-06-26,41580.0,2025-06-21,41580.0
INST_0003582,DISB_000307,3,2025-07-26,41580.0,,
INST_0003583,DISB_000307,4,2025-08-25,41580.0,2025-08-24,41580.0
INST_0003584,DISB_000307,5,2025-09-24,41580.0,2025-09-20,41580.0
INST_0003585,DISB_000307,6,2025-10-24,41580.0,2025-10-19,41580.0
INST_0003586,DISB_000308,1,2025-10-26,24229.44,2025-10-24,24229.44
INST_0003587,DISB_000308,2,2025-11-25,24229.44,2025-11-24,24229.44
INST_0003588,DISB_000308,3,2025-12-25,24229.44,2025-12-31,24229.44
INST_0003589,DISB_000308,4,2026-01-24,24229.44,,
INST_0003590,DISB_000308,5,2026-02-23,24229.44,,
INST_0003591,DISB_000308,6,2026-03-25,24229.44,,
INST_0003592,DISB_000308,7,2026-04-24,24229.44,,
INST_0003593,DISB_000308,8,2026-05-24,24229.44,,
INST_0003594,DISB_000308,9,2026-06-23,24229.44,,
INST_0003595,DISB_000308,10,2026-07-23,24229.44,,
INST_0003596,DISB_000308,11,2026-08-22,24229.44,,
INST_0003597,DISB_000308,12,2026-09-21,24229.44,,
INST_0003598,DISB_000308,13,2026-10-21,24229.44,,
INST_0003599,DISB_000308,14,2026-11-20,24229.44,,
INST_0003600,DISB_000308,15,2026-12-20,24229.44,,
INST_0003601,DISB_000308,16,2027-01-19,24229.44,,
INST_0003602,DISB_000308,17,2027-02-18,24229.44,,
INST_0003603,DISB_000308,18,2027-03-20,24229.44,,
INST_0003604,DISB_000309,1,2025-06-11,7928.75,2025-06-07,7928.75
INST_0003605,DISB_000309,2,2025-07-11,7928.75,2025-07-10,7928.75
INST_0003606,DISB_000309,3,2025-08-10,7928.75,2025-08-08,7928.75
INST_0003607,DISB_000309,4,2025-09-09,7928.75,2025-09-04,7928.75
INST_0003608,DISB_000309,5,2025-10-09,7928.75,2025-10-06,7928.75
INST_0003609,DISB_000309,6,2025-11-08,7928.75,2025-11-05,7928.75
INST_0003610,DISB_000309,7,2025-12-08,7928.75,2025-12-05,7928.75
INST_0003611,DISB_000309,8,2026-01-07,7928.75,2026-01-02,7928.75
INST_0003612,DISB_000309,9,2026-02-06,7928.75,,
INST_0003613,DISB_000309,10,2026-03-08,7928.75,,
INST_0003614,DISB_000309,11,2026-04-07,7928.75,,
INST_0003615,DISB_000309,12,2026-05-07,7928.75,,
INST_0003616,DISB_000310,1,2025-03-27,96000.0,2025-03-25,96000.0
INST_0003617,DISB_000310,2,2025-04-26,96000.0,2025-05-20,96000.0
INST_0003618,DISB_000310,3,2025-05-26,96000.0,2025-05-25,96000.0
INST_0003619,DISB_000310,4,2025-06-25,96000.0,2025-06-25,96000.0
INST_0003620,DISB_000310,5,2025-07-25,96000.0,2025-07-23,96000.0
INST_0003621,DISB_000310,6,2025-08-24,96000.0,,
INST_0003622,DISB_000310,7,2025-09-23,96000.0,2025-09-19,96000.0
INST_0003623,DISB_000310,8,2025-10-23,96000.0,2025-10-19,96000.0
INST_0003624,DISB_000310,9,2025-11-22,96000.0,2025-11-19,96000.0
INST_0003625,DISB_000310,10,2025-12-22,96000.0,2025-12-22,96000.0
INST_0003626,DISB_000310,11,2026-01-21,96000.0,,
INST_0003627,DISB_000310,12,2026-02-20,96000.0,,
INST_0003628,DISB_000311,1,2025-02-09,65850.0,2025-02-09,65850.0
INST_0003629,DISB_000311,2,2025-03-11,65850.0,2025-03-06,65850.0
INST_0003630,DISB_000311,3,2025-04-10,65850.0,2025-04-08,65850.0
INST_0003631,DISB_000311,4,2025-05-10,65850.0,2025-05-08,65850.0
INST_0003632,DISB_000311,5,2025-06-09,65850.0,2025-06-06,65850.0
INST_0003633,DISB_000311,6,2025-07-09,65850.0,2025-07-06,65850.0
INST_0003634,DISB_000312,1,2025-07-13,105904.17,2025-07-08,105904.17
INST_0003635,DISB_000312,2,2025-08-12,105904.17,2025-08-31,105904.17
INST_0003636,DISB_000312,3,2025-09-11,105904.17,2025-09-11,105904.17
INST_0003637,DISB_000312,4,2025-10-11,105904.17,2025-10-10,105904.17
INST_0003638,DISB_000312,5,2025-11-10,105904.17,2025-11-10,105904.17
INST_0003639,DISB_000312,6,2025-12-10,105904.17,2025-12-09,105904.17
INST_0003640,DISB_000313,1,2025-03-06,35538.89,2025-03-04,35538.89
INST_0003641,DISB_000313,2,2025-04-05,35538.89,2025-04-04,35538.89
INST_0003642,DISB_000313,3,2025-05-05,35538.89,2025-05-20,35538.89
INST_0003643,DISB_000313,4,2025-06-04,35538.89,2025-06-03,35538.89
INST_0003644,DISB_000313,5,2025-07-04,35538.89,2025-07-03,35538.89
INST_0003645,DISB_000313,6,2025-08-03,35538.89,2025-08-01,35538.89
INST_0003646,DISB_000313,7,2025-09-02,35538.89,2025-09-02,35538.89
INST_0003647,DISB_000313,8,2025-10-02,35538.89,2025-11-02,35538.89
INST_0003648,DISB_000313,9,2025-11-01,35538.89,2025-11-28,35538.89
INST_0003649,DISB_000314,1,2026-01-27,30980.0,,
INST_0003650,DISB_000314,2,2026-02-26,30980.0,,
INST_0003651,DISB_000314,3,2026-03-28,30980.0,,
INST_0003652,DISB_000314,4,2026-04-27,30980.0,,
INST_0003653,DISB_000314,5,2026-05-27,30980.0,,
INST_0003654,DISB_000314,6,2026-06-26,30980.0,,
INST_0003655,DISB_000314,7,2026-07-26,30980.0,,
INST_0003656,DISB_000314,8,2026-08-25,30980.0,,
INST_0003657,DISB_000314,9,2026-09-24,30980.0,,
INST_0003658,DISB_000314,10,2026-10-24,30980.0,,
INST_0003659,DISB_000314,11,2026-11-23,30980.0,,
INST_0003660,DISB_000314,12,2026-12-23,30980.0,,
INST_0003661,DISB_000314,13,2027-01-22,30980.0,,
INST_0003662,DISB_000314,14,2027-02-21,30980.0,,
INST_0003663,DISB_000314,15,2027-03-23,30980.0,,
INST_0003664,DISB_000314,16,2027-04-22,30980.0,,
INST_0003665,DISB_000314,17,2027-05-22,30980.0,,
INST_0003666,DISB_000314,18,2027-06-21,30980.0,,
INST_0003667,DISB_000314,19,2027-07-21,30980.0,,
INST_0003668,DISB_000314,20,2027-08-20,30980.0,,
INST_0003669,DISB_000314,21,2027-09-19,30980.0,,
INST_0003670,DISB_000314,22,2027-10-19,30980.0,,
INST_0003671,DISB_000314,23,2027-11-18,30980.0,,
INST_0003672,DISB_000314,24,2027-12-18,30980.0,,
INST_0003673,DISB_000315,1,2025-09-23,22113.33,2025-09-19,22113.33
INST_0003674,DISB_000315,2,2025-10-23,22113.33,2025-10-22,22113.33
INST_0003675,DISB_000315,3,2025-11-22,22113.33,2025-12-30,22113.33
INST_0003676,DISB_000315,4,2025-12-22,22113.33,2025-12-18,22113.33
INST_0003677,DISB_000315,5,2026-01-21,22113.33,,
INST_0003678,DISB_000315,6,2026-02-20,22113.33,,
INST_0003679,DISB_000315,7,2026-03-22,22113.33,,
INST_0003680,DISB_000315,8,2026-04-21,22113.33,,
INST_0003681,DISB_000315,9,2026-05-21,22113.33,,
INST_0003682,DISB_000315,10,2026-06-20,22113.33,,
INST_0003683,DISB_000315,11,2026-07-20,22113.33,,
INST_0003684,DISB_000315,12,2026-08-19,22113.33,,
INST_0003685,DISB_000316,1,2025-10-07,47012.5,2025-11-01,47012.5
INST_0003686,DISB_000316,2,2025-11-06,47012.5,2025-11-01,47012.5
INST_0003687,DISB_000316,3,2025-12-06,47012.5,2025-12-04,47012.5
INST_0003688,DISB_000316,4,2026-01-05,47012.5,2026-01-22,47012.5
INST_0003689,DISB_000316,5,2026-02-04,47012.5,,
INST_0003690,DISB_000316,6,2026-03-06,47012.5,,
INST_0003691,DISB_000316,7,2026-04-05,47012.5,,
INST_0003692,DISB_000316,8,2026-05-05,47012.5,,
INST_0003693,DISB_000316,9,2026-06-04,47012.5,,
INST_0003694,DISB_000316,10,2026-07-04,47012.5,,
INST_0003695,DISB_000316,11,2026-08-03,47012.5,,
INST_0003696,DISB_000316,12,2026-09-02,47012.5,,
INST_0003697,DISB_000317,1,2025-10-26,26000.0,2025-10-24,26000.0
INST_0003698,DISB_000317,2,2025-11-25,26000.0,,
INST_0003699,DISB_000317,3,2025-12-25,26000.0,,
INST_0003700,DISB_000317,4,2026-01-24,26000.0,,
INST_0003701,DISB_000317,5,2026-02-23,26000.0,,
INST_0003702,DISB_000317,6,2026-03-25,26000.0,,
INST_0003703,DISB_000317,7,2026-04-24,26000.0,,
INST_0003704,DISB_000317,8,2026-05-24,26000.0,,
INST_0003705,DISB_000317,9,2026-06-23,26000.0,,
INST_0003706,DISB_000317,10,2026-07-23,26000.0,,
INST_0003707,DISB_000317,11,2026-08-22,26000.0,,
INST_0003708,DISB_000317,12,2026-09-21,26000.0,,
INST_0003709,DISB_000317,13,2026-10-21,26000.0,,
INST_0003710,DISB_000317,14,2026-11-20,26000.0,,
INST_0003711,DISB_000317,15,2026-12-20,26000.0,,
INST_0003712,DISB_000317,16,2027-01-19,26000.0,,
INST_0003713,DISB_000317,17,2027-02-18,26000.0,,
INST_0003714,DISB_000317,18,2027-03-20,26000.0,,
INST_0003715,DISB_000317,19,2027-04-19,26000.0,,
INST_0003716,DISB_000317,20,2027-05-19,26000.0,,
INST_0003717,DISB_000317,21,2027-06-18,26000.0,,
INST_0003718,DISB_000317,22,2027-07-18,26000.0,,
INST_0003719,DISB_000317,23,2027-08-17,26000.0,,
INST_0003720,DISB_000317,24,2027-09-16,26000.0,,
INST_0003721,DISB_000318,1,2025-04-28,20457.37,2025-04-26,20457.37
INST_0003722,DISB_000318,2,2025-05-28,20457.37,2025-05-23,20457.37
INST_0003723,DISB_000318,3,2025-06-27,20457.37,2025-06-22,20457.37
INST_0003724,DISB_000318,4,2025-07-27,20457.37,2025-07-23,20457.37
INST_0003725,DISB_000318,5,2025-08-26,20457.37,2025-08-26,20457.37
INST_0003726,DISB_000318,6,2025-09-25,20457.37,,
INST_0003727,DISB_000318,7,2025-10-25,20457.37,2025-10-21,20457.37
INST_0003728,DISB_000318,8,2025-11-24,20457.37,2025-11-20,20457.37
INST_0003729,DISB_000318,9,2025-12-24,20457.37,2025-12-20,20457.37
INST_0003730,DISB_000319,1,2025-08-11,31685.0,2025-08-09,31685.0
INST_0003731,DISB_000319,2,2025-09-10,31685.0,2025-09-05,31685.0
INST_0003732,DISB_000319,3,2025-10-10,31685.0,,
INST_0003733,DISB_000319,4,2025-11-09,31685.0,2025-11-24,31685.0
INST_0003734,DISB_000319,5,2025-12-09,31685.0,2025-12-05,31685.0
INST_0003735,DISB_000319,6,2026-01-08,31685.0,2026-02-07,31685.0
INST_0003736,DISB_000319,7,2026-02-07,31685.0,,
INST_0003737,DISB_000319,8,2026-03-09,31685.0,,
INST_0003738,DISB_000319,9,2026-04-08,31685.0,,
INST_0003739,DISB_000319,10,2026-05-08,31685.0,,
INST_0003740,DISB_000319,11,2026-06-07,31685.0,,
INST_0003741,DISB_000319,12,2026-07-07,31685.0,,
INST_0003742,DISB_000320,1,2025-10-01,20528.33,2025-09-28,20528.33
INST_0003743,DISB_000320,2,2025-10-31,20528.33,2025-10-31,20528.33
INST_0003744,DISB_000320,3,2025-11-30,20528.33,,
INST_0003745,DISB_000320,4,2025-12-30,20528.33,2025-12-26,20528.33
INST_0003746,DISB_000320,5,2026-01-29,20528.33,,
INST_0003747,DISB_000320,6,2026-02-28,20528.33,,
INST_0003748,DISB_000321,1,2025-07-16,49873.75,2025-07-11,49873.75
INST_0003749,DISB_000321,2,2025-08-15,49873.75,2025-08-13,49873.75
INST_0003750,DISB_000321,3,2025-09-14,49873.75,2025-09-09,49873.75
INST_0003751,DISB_000321,4,2025-10-14,49873.75,2025-10-09,49873.75
INST_0003752,DISB_000321,5,2025-11-13,49873.75,2025-11-08,49873.75
INST_0003753,DISB_000321,6,2025-12-13,49873.75,2025-12-11,49873.75
INST_0003754,DISB_000321,7,2026-01-12,49873.75,,
INST_0003755,DISB_000321,8,2026-02-11,49873.75,,
INST_0003756,DISB_000321,9,2026-03-13,49873.75,,
INST_0003757,DISB_000321,10,2026-04-12,49873.75,,
INST_0003758,DISB_000321,11,2026-05-12,49873.75,,
INST_0003759,DISB_000321,12,2026-06-11,49873.75,,
INST_0003760,DISB_000321,13,2026-07-11,49873.75,,
INST_0003761,DISB_000321,14,2026-08-10,49873.75,,
INST_0003762,DISB_000321,15,2026-09-09,49873.75,,
INST_0003763,DISB_000321,16,2026-10-09,49873.75,,
INST_0003764,DISB_000321,17,2026-11-08,49873.75,,
INST_0003765,DISB_000321,18,2026-12-08,49873.75,,
INST_0003766,DISB_000322,1,2025-06-02,57298.33,2025-05-28,57298.33
INST_0003767,DISB_000322,2,2025-07-02,57298.33,2025-06-29,57298.33
INST_0003768,DISB_000322,3,2025-08-01,57298.33,2025-07-31,57298.33
INST_0003769,DISB_000322,4,2025-08-31,57298.33,,
INST_0003770,DISB_000322,5,2025-09-30,57298.33,2025-09-27,57298.33
INST_0003771,DISB_000322,6,2025-10-30,57298.33,2025-10-25,57298.33
INST_0003772,DISB_000322,7,2025-11-29,57298.33,2025-11-27,57298.33
INST_0003773,DISB_000322,8,2025-12-29,57298.33,2025-12-25,57298.33
INST_0003774,DISB_000322,9,2026-01-28,57298.33,,
INST_0003775,DISB_000322,10,2026-02-27,57298.33,,
INST_0003776,DISB_000322,11,2026-03-29,57298.33,,
INST_0003777,DISB_000322,12,2026-04-28,57298.33,,
INST_0003778,DISB_000322,13,2026-05-28,57298.33,,
INST_0003779,DISB_000322,14,2026-06-27,57298.33,,
INST_0003780,DISB_000322,15,2026-07-27,57298.33,,
INST_0003781,DISB_000322,16,2026-08-26,57298.33,,
INST_0003782,DISB_000322,17,2026-09-25,57298.33,,
INST_0003783,DISB_000322,18,2026-10-25,57298.33,,
INST_0003784,DISB_000323,1,2025-06-15,18721.5,,
INST_0003785,DISB_000323,2,2025-07-15,18721.5,2025-07-11,18721.5
INST_0003786,DISB_000323,3,2025-08-14,18721.5,,
INST_0003787,DISB_000324,1,2025-02-12,55015.83,2025-02-12,55015.83
INST_0003788,DISB_000324,2,2025-03-14,55015.83,,
INST_0003789,DISB_000324,3,2025-04-13,55015.83,2025-04-11,55015.83
INST_0003790,DISB_000324,4,2025-05-13,55015.83,2025-05-13,55015.83
INST_0003791,DISB_000324,5,2025-06-12,55015.83,2025-06-08,55015.83
INST_0003792,DISB_000324,6,2025-07-12,55015.83,2025-07-11,55015.83
INST_0003793,DISB_000324,7,2025-08-11,55015.83,2025-08-10,55015.83
INST_0003794,DISB_000324,8,2025-09-10,55015.83,,
INST_0003795,DISB_000324,9,2025-10-10,55015.83,2025-10-09,55015.83
INST_0003796,DISB_000325,1,2025-05-30,144102.08,2025-06-01,144102.08
INST_0003797,DISB_000325,2,2025-06-29,144102.08,2025-06-26,144102.08
INST_0003798,DISB_000325,3,2025-07-29,144102.08,2025-07-27,144102.08
INST_0003799,DISB_000325,4,2025-08-28,144102.08,2025-08-25,144102.08
INST_0003800,DISB_000325,5,2025-09-27,144102.08,2025-09-22,144102.08
INST_0003801,DISB_000325,6,2025-10-27,144102.08,2025-10-24,144102.08
INST_0003802,DISB_000325,7,2025-11-26,144102.08,2025-11-23,144102.08
INST_0003803,DISB_000325,8,2025-12-26,144102.08,2025-12-24,144102.08
INST_0003804,DISB_000325,9,2026-01-25,144102.08,,
INST_0003805,DISB_000326,1,2026-01-13,134581.25,2026-01-11,134581.25
INST_0003806,DISB_000326,2,2026-02-12,134581.25,,
INST_0003807,DISB_000326,3,2026-03-14,134581.25,,
INST_0003808,DISB_000326,4,2026-04-13,134581.25,,
INST_0003809,DISB_000326,5,2026-05-13,134581.25,,
